min_sample_cov	32.116304892199
min_cov	31.5780372520279
FL	28.8623794113319
bite	21.3641212610703
gene_exp	16.9880769103153
sd_cov	15.9130396242932
predicted_NMD	9.89142005034741
iso_exp	9.29711595999296
end	7.43686903134123
diff_to_gene_TSS	7.26863939713615
length	6.03754179058206
diff_to_gene_TTS	5.99679398814483
FSM_class	5.94679479808728
ratio_TSS	5.87614518997417
dist_to_CAGE_peak	5.58979311686728
exons	5.30673014933048
perc_A_downstream_TTS	4.78695623909894
polyA_dist	4.71553727306284
RTS_stage	0.928163460037009
within_CAGE_peak	0.774456691527828
polyA_motif_found	0.606162553404394
ratio_exp	0.58490213527491
coding	0.244894861039257
